dbh,lat,lon,id,crown_spread,multistem,common,species,genus,genus_common,family,order
7,40.6655338997,-73.9753838343,8409,30,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
11,40.6658606214,-73.9754398847,8717,30,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
17,40.6661378972,-73.9724907769,8775,40,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
21,40.6660320852,-73.9753972879,8780,40,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
9,40.6662377142,-73.972578,8784,20,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
14,40.6662582842,-73.9724698932,8804,40,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
8,40.6662802583,-73.9724822412,8814,25,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
9,40.6662656292,-73.9725372883,8824,25,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
29,40.6630085214,-73.9757537478,8858,40,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
26,40.6628211232,-73.9771905821,8859,55,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
35,40.662965792,-73.9759241637,8873,55,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
7,40.6647276774,-73.9742730242,8891,8,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
10,40.6647833864,-73.9742523462,8903,12,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
7,40.664757425,-73.9741211473,8910,12,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
9,40.6647698648,-73.9740455653,8922,12,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
7,40.6643354645,-73.974374739,8933,15,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
34,40.6627324188,-73.9766386912,8953,55,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
32,40.6627713622,-73.9765303095,8963,60,Yes,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
23,40.6644761751,-73.9739849571,8979,45,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
30,40.6631724073,-73.975815069,9039,45,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
7,40.6647695944,-73.9743279281,9051,10,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
11,40.6676387426,-73.9730120079,9090,30,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
12,40.6677350122,-73.9730255556,9097,35,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
23,40.6678610278,-73.9730555032,9118,40,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
6,40.6682234415,-73.9731664402,9140,15,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
6,40.668182338,-73.9729963412,9161,1,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
9,40.6664674218,-73.9727978787,9389,35,No,Norway Maple,Acer platanoides,Acer,Maples,Sapindaceae,Sapindales
